queue_index,suggested_session,dataset,slug,split,species,taxon_id,observation_uuid,photo_id,sha256,selection_digest,review_order_digest
364,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,3e6b7344-49f7-4b39-a951-56c01435c8f7,159194144,811c831d44714b26f91d042f0db63a798e3342ebe4b5e78851e2c1a8e18a3a80,0e640a025ff487eb3f4b158fd9169dd3cdf6bebefd0f13ffff830f93a0be21da,a7f9abcd14ee994057f27cedb2802eab2ae7a687688335da7f762a6c00e97cd9
365,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,8a03b930-be8e-41a7-9c5e-4e7810f0d656,333493283,8e0af75621d8a0157c0dd64d8ff08c8309462e20a64195de71d5d606a6cc25d4,6ddbc1364f88b5a9eaf0072cf3c1d04d452d4c497e69f9839d3cc0ad74638890,a8263ed6ee47675b1065869f8794597854c968cee47ccbea1ef487b6d57e1572
366,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,865e63bb-0907-4836-805b-d26e4de86045,233143567,28af72b3008dcef26c73089a03b1c5d359307bf8dd8b04dabf520c3dd694a6c3,07a33d123fca4beb19bcc9d88c44f44a79f5e7ccc31fe8a9fd2cfd184c830c94,a8699e871693ed9deb637149a066b6e1ae8885352cc3e17c698e9524254c2c25
367,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,e1221f1d-f54e-4d3a-8ee5-855eb8ee35d6,278651224,113d033984d662e630bc049ae3ce6843df73c32130e31cc637c31435a21f7215,64f12f99ab5d5aebbbc0be90d16fbbb7a08759c8be6fe21775c95f598453de16,a9980b1b1a27e6a6c40f0b901baee46f1ddcd4a2c89f612e4006d239a6c1417b
368,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,28ab32b7-158a-4849-a50f-28286be7ea87,678221306,10ab58bf759b4b91c5b729b6c09052e3e1ec1f2aace16efa878fe891b3b88cea,e4ed4884f58aae7e3c389009519e283ce94717a82d0ad40493b6d15256dfd22d,a9c5ebe0bf3bc62a0d9af8197298333245a285bf179f1a051b710a160738ef7b
369,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,ce8ef7af-d7e9-48c5-b1b5-1a74928bdc88,235156742,eb2461b5268f44f38bc269e37d5cece514e1664046a72781cbf837cfa94f5cbb,9c146d71db0a7276ad65c86037d4f1fbd5d912d6a2ffded963c0cd4b5e1f52f4,a9d8b3305dca7250c3824e3a94ea32a8400a6649cb5484aff2c36860a2862b1d
370,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,0df7e799-0819-438c-ae3b-4fc4be7eb03c,386215333,52fe2e6c11e14e016d2782358b7a825345b8690ba6338dde32ce434f10887a60,45dd03162e5476bc5f0d326f0012f5fffa2551e1b2f4f4fb558ea959553dce34,aa30ae013e7b43bf8f67d49b0b9bf9cf329c82430a3826b2f6ffdf81b7e73334
371,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,1d324a75-8ec7-4812-ba66-5738f3a40d32,224099367,726927488f3488e38205519f3cca3820995dfe0ae69b27d02fe6b291db47e259,c245eb294eb1386c63f70cf01eee7fef0cf0213df6959f60a3a07519724ffec7,aab8ce6c7725e8aa13ea7985724495adfdff94399ce6f0c6149ce8b222e4066e
372,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,5021d0d8-6364-4e8b-a0ba-5bef6ccd1d85,576088183,33a78948bf7a160cdc10b39594ce98cdecfdb49d1ad1ce6adc7abb5e6f219acd,f52cf9268a2f6ac960ad06bb0e73acd6fd5f51eec84346988d5dc3a63e5f15be,aadd3edeb99c2104e0da85418b09de3766666a7014b8bca34b91e68962e4959c
373,2,northeast_expansion_v1,camponotus-nearcticus,train,Camponotus nearcticus,146942,48ceffd8-4d3e-4378-92b5-4214179ef63c,190115492,7193423598ec6fae699a107dea636ad2c6006b49bca667731d8495b3e81e62b8,01de2a82d66f766993d1139af347d1667c781d8b922c158fda9d2c7ca86a1ed8,ab270465dd76c298279cd3777ab4312f3ca11821f5e229f6ac4a04d343988f91
374,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,583c086f-50f5-488d-ba76-44172e9670fb,303616445,bc372a7f5fc43c864eb1f95120af0afe3701b86ba81989e31b4e822a72abdb41,9f77d6c1bba058e491891686bd13e6a604607f9605b8692e67010fad36b0b41c,ab5b65852bae9a3ff093402cf2e19da3e78cf9391cf2fefef2ee0665ce9b4ec9
375,2,northeast_expansion_v1,lasius-aphidicola,train,Lasius aphidicola,1032788,b12212ce-c346-47bb-864f-a929f29948ce,157489781,a2012380aad793338477efae8c1bb7bd81d259753e1cb306d3022d80fe54c570,04d02d4331313f52b90a870de569a9060ecb5c96118bbf2803b9ddb4602c7eae,ac6933989d265759ae1318d1c50c5b4019ca970b8f583d3f83919c1fd07f41fc
376,2,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,4c41ab36-a3bd-4cb0-8bab-fe57223a7b70,662140722,f87b17d33e2fa685e3d9ce673557294f7949f2ef76ff1cb1ef1001bc05dbc143,aed602b0291df6dd1b965414589bbbf262512accd55fd11cbccc05228ddaf3ba,acbddd8d1ed82ab006639688fbdb9da034fdd9d21f98f03f64d98c07a6627993
377,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,16510e6f-83c2-416c-a72a-84b72ea74f3d,464776449,38ff619747666560cded360539f54638ee8bfa0036d54ca82f0bebac3e78aaee,d12f24032b564ef5562958dc49553bee33b4117ab94e14bb5e2655214333ea26,ad40f9129cdcf4ecf66c510c962e4e2e46caae20374831fa527e3368fa0db705
378,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,86eabcbd-79a3-4b12-b6be-2db4bd1a08f9,696108927,e7bc775818ff6db354cb2589a138f9d6b6e3b8d36ad6c319f2711296d8d4a324,5cca517bfe720db5048aecfc09272d82d911256d68d35a640ce4ed01d6294091,adcd7508259088d431a2195562c94182e622332ada2d33cac4c96a9542c10667
379,2,northeast_expansion_v1,lasius-claviger,train,Lasius claviger,222712,fec675c1-9b4c-406e-9001-addb3c3f455b,516225222,60542537b1741872fc546f0875a5da275576d889838333414e2fc4263eef1de1,00a653d578ccd5d2229784fd0f0cf97d5d2eadaed0cbc6b5316b29f6c22d1fb5,add5c28061f0857a63efe0f4adbe9fe5e279811d5721f7c1be620b9d2df322d4
380,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,7490f443-7b00-45f5-b7e8-a48a8d3e0c05,544274733,6bee9e43c0e0ad730b9dff84a74f6852a7fea9cb426d1af12824a2203cfb98eb,f6cfc70aa7ff79ad6ac278c5c24c4cccc37f2aac1174a6b67b64fd86d99407e3,adf61929767cc29936acfafbdb73f07bbd89abd97831e03c0a2afe9e213128e2
381,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,6b8ff67b-37d9-4897-bdfc-8034a3033d98,241529839,2fa8b770f5dae321bd7b4065368be023bf47622fa3be0e2a0034e01370681031,8072471ae683022fa684d61cfdb2156ab5271a79e413c7e200e3b2661a6c50d2,ae12a0443498bae02dbeb5872c7882a850918a2a3a3a2b27ccdb4de1cb5ce05a
382,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,38a18d1d-3659-43b8-beae-1d95b3ff38d7,294780932,50b55034e3531bb9dec630ec9d933b7b50cde842682664a5fa904bb755e9edd6,d92607958af8da4bccf6d0a3cffb24d02451831a1f2cb8db8d3ae69ba2fb0471,ae2549ee2100f88514610cb7ca2b3cb14f3d6c78f0f3377bb561d735124b9126
383,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,10f5a7fb-25ac-4796-a873-9b39cefd998c,136815047,16463a1daad046fbce8d8297c9890f005991eef137b16a55a5496a5d443fed0c,50ca781aea001c1b779129133afe637401dc28bbac0ff5c1962ad86a5ae5d049,ae340314d9c4275cc3e7bf0bd541695fc1564d9d8b338ed4ad84ae764ec90731
384,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,3ba46470-a154-451f-a395-8a7c0b51d302,120452845,931a9ed657fb41cc3922cfe40dc00c9a3abbc2b6308163c8b1e75d94a35a8e92,43f1c1a7d0b3182f5c2851a94991a046ae101b6db397227fe749e3fe586112ab,aeb0acbb0626fab2478fe880c3b6ccfe6fa5083f96d94891c0e724e38816ccc5
385,2,northeast_expansion_v1,aphaenogaster-rudis,development,Aphaenogaster rudis,213893,1904c947-ee93-4400-a082-1930139ffa0f,390545920,2da47c5c7b41656e79b3582b6a990d7790fcdc2f8c339ce0a31a90adf2d5f66b,1ab6e12916953ce455c8011fb7ae941041a79d83bae48e63900614b1a666a274,aed05e037ff3cc386892e26af5fb6d6c653672923919d5e4b1aa2e847768f9d4
386,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,2cc1c1ed-4ac0-4bd3-a59e-96a0c0e90631,266343911,c087d5366c6bca234bf1df33584bbae45ae1941c3da84339ae1269c354c3b070,3c3a3c2e8134b1d7361b6d8c5170c37503e59ec557419b112b6acbf5337f125c,af11a37089f1827435c9cea7e8a50817c49d3aa81beaea9d1f7d4f139fc5a1a7
387,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,08fb2534-ed5d-4150-8d0a-4bdd3b99404b,521561306,f7eaba7dfe2b868e82f2f66d9beaa18a30df579e1df33fe1f0cae2da941a7587,426c92790a4aadc27ae3ecd07304dd66f648f93093d3013ced3756efaa881921,b02647cace5d3949bbae492e1c6424e813b916e2cdf72d06aeb32a8836438be6
388,2,northeast_expansion_v1,camponotus-nearcticus,train,Camponotus nearcticus,146942,91663ad6-ee07-4acd-a13a-c252ce8b08da,271556332,e2a1cab7d53973ab7498e89612363fdd0cdd837f475c37aab06b80d75f63b9ee,00c06b927ab4bf0d5f91e5de23156e40a61ba71ad765706caedc6deb8582031c,b0a967b23d2d08ff90d8c6e4e34d2036cf2507295833fb1550c825218ba03542
389,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,54b683a1-a466-4765-ae0a-542a0a010da1,712665892,5ebd6dd48f8feabe4298013d972e8c2f962fe4fb5d9c63cea5f8c329cdee5f57,2744d6cddd55fd6eb5f6060243dac4760e04287da92719bc721b1ba964bb2f93,b11a1b97704153eec1659781294c9da47a4606ba8c3c2bf9f3b1cabc57c09f23
390,2,northeast_expansion_v1,temnothorax-curvispinosus,train,Temnothorax curvispinosus,232366,792fba17-3835-41f2-b884-93c7454c0227,390967084,cb4f928962a4799a3bcb8dd8ea91e52e1dc1e3db7cfe68a7fbea110dcdacabc8,084a14852001a81809cdf7486d86d05710b77d138148daa82aa13db233885604,b1d726e6658ce39bd26847ed29b44500159c1c026d107bdeffedf172fdd1f325
391,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,fdcf9e13-30a3-4056-87f3-ef752181eeac,211269412,0f695334b13252f440eb41a1f2bfe0bff9c2e583c813d34384d1dc7c472accd7,3109093571990f1bb3204e5dbced7a761eb82907b92c388222b5c17ab7cf742f,b1f2122245e05bc06cf497ac7fc924e82d5c69f23d4cd40bbc17c02727e4a90b
392,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,905ec2b4-6ae8-41f0-a129-259f9a432264,415917392,6f41aa072456f18c42ba23df45bd8180809a43d735e0d4f8abe0ecb6cf6454e6,5267601c69bf37b4e6a633f545d657844db8748a7dc46ff8f67fa6a0e9c0d29a,b20a1b14812cd8522bd6b26f5ca0a9b228a07eb8b07292e037e0bc745d9622c7
393,2,northeast_expansion_v1,camponotus-nearcticus,development,Camponotus nearcticus,146942,32d27908-ba56-42ea-876f-83e17108d8c4,601000185,2eebfbd43ebdfa2b84aedd308aac5c72b1bdf07acad96a389d24a73c6ffac7fc,01b0fd58bc9ecf1516c8b74945fbc1abc8b308496979708467a20e79a50e5631,b255da6c377d8821778113240b5883207223620ac6b9b8a9999f2241fd8e4d53
394,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,a04117e0-e220-483e-85b7-d3bd9f810136,145472553,33a8dbf3399e21f95efbfb45e3570305c21c48185725dc2ede6cc14f0f7b03cb,f726ffe6db409f7ec5ac6407f5aafc6d690f26323d2d28e28b839b82aca7ea3f,b421dc79c7f4b464d345995dbee807d35e3b79d2bedda5d0ddf8935ae89b4e09
395,2,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,7029cdf0-a0ed-46b7-bb7f-6eaaaac0413e,207491008,5482bf974e00701fe29ab7e0e45b116feebb90988777f50f744c38fe27078078,a008ddbff882d4f4f48d4d2215920d6fb5c6e0560b9274eead8e5192ee86890d,b4290c8dfe70cd7062e30084e85406456f491049c34433d40074c3165bec7738
396,2,northeast_expansion_v1,temnothorax-curvispinosus,train,Temnothorax curvispinosus,232366,2c02705a-fed3-4d55-b2c6-780747708990,370156901,dd4f11bd57235652d03f9224d9e24d5e6733ee9820e68afb194ea81fe545eb18,04ee4733863b669e6a9357daada79e06d231c8f147658e225dec0f1cdc7105f6,b44ee2f5e3fbb87b66dc78307017ac4c1fd749d7fa9b7840353384f7171994f9
397,2,northeast_expansion_v1,camponotus-subbarbatus,development,Camponotus subbarbatus,143505,4f454bbe-b697-42b2-aa6b-a0993ff18f8e,684805313,913fafc28ac242009ccdfeabe7de1178609f82ab372fea313c1e82fea66de401,20db26606adbc32ff70a5e58a0b55ceeb00b03f1022d3784939fd5fb90dc6eae,b489f3794cc7d21fa1b90c8e6f3e95c6f271dbb1f00500345232b60d139a7f3c
398,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,06ce0cb3-709e-48bf-8a8b-16eec393f818,573817807,160810157b4f9be1cc54b3d1d5d4a5ae321e881306ef93dda1718d177536e8cd,dd9010988b2ffe22cba5f2e92b7d38bcfe4cd1e5a80beb156c80e24e62ac5209,b5092e215ba054ef694422632aa0d6484cbcb3d962ecb3bab26036ec46ff3224
399,2,northeast_expansion_v1,formica-exsectoides,train,Formica exsectoides,133654,54177c70-d10f-47f3-a1db-cab7db3d47c4,69043580,81f4a7d5dbd283dc69fb3094a41d18176340f14912e00e5b8ea7064ba71f3f5e,038c93056734079d31a86f6ba9eb2b611f0cba1f284c0f6d8711208ab57d2f5f,b57acf367a4e9fa3c31b2de422b86620c42870f6065d59cb20327cc00bd458e3
400,2,northeast_expansion_v1,lasius-interjectus,train,Lasius interjectus,222713,fc117761-89a2-4b26-baf0-a65e27ede6f1,143683020,195c67c9c331804f785426515814a7f4688931d3e0e947e840007951b3e67883,070a966398786a7938f795b95a4360afb4d604765d5e228deacdd7f7d48ac402,b5b8aaebc3584afa6a8274cff24f5aaea5eae3a403f0b05ceae563a9bb968e46
401,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,4ee0970f-367a-4de2-a783-0482442a6207,752591,2ec9c03f6b36e218277fd2dfe5fececa98365f8996a4bc82e64bf3cbb5b2e1f7,33dd9efd49c7c8192a7ec021cfe855837d131ba36473692b2a7f294772e111cc,b5c977a408dda6a9fd2e639357651a67c368e55adff9138e1de156287e26cd4d
402,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,b1e0baff-5c1f-4489-bf53-594e9a268021,24680802,874864aafe8e9d90405e292a0e47bda5345e94bb0a2b636d40f869424214cce8,7996b8775ef2f967008a6aa578ddef03084a23585bea183269c0728d58ef308c,b6149068c83d58be6938b482d536dc88fdf928a412295ee99c22a5e91f6a88f2
403,2,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,cbb8a970-d7ce-4d86-9324-80e8460a2ee2,509833972,3a73d2edcb3fd878e1088a3868c7b6740666857fa881f744cfcedf64783dc271,6e03570f0d2abefcc459e70abd433745b7362df5405d9247e76fd249358a02b5,b6453c00273e3a834bcf6d497bece574459ec91a36e3bd11eb363d5f29a30865
404,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,5a3b600e-5993-4f1a-9888-680c5b701d1d,467414817,2fb022ff7debc897122249a266d926b16f108b47a71b1a27c90b38bbbb7af904,cee1ec5029bdb4514e4a497f0a703a0a61534ad71a7a87a5520ac007713799c1,b6688d991ce1f180c496de66c88b20bb9c2f325186a081da12264dae35a23c80
405,2,northeast_expansion_v1,formica-exsectoides,development,Formica exsectoides,133654,d38cd8e1-5f8c-4aae-9c5d-fea9eea0869b,83229051,a3559799fd6bde7937f920609a30c66b0f222f846db13e50aacd8d73bc0f8dde,31c9c5f2de37be8fc86442b24e0e280c3915491c9ae8accf120e5eda89bb1ce2,b692c81de01a1fc23d5c2925c56f7a9b2113aa7d3d0ccb3bbc846b27f7030863
406,2,northeast_expansion_v1,lasius-neoniger,train,Lasius neoniger,69311,c8830209-ff11-40c5-9375-8765de6ad43c,435885618,9411e8218ab20052211552987b65bb27e1fa3bacd5809d9bb81ad2c9a3584494,0447370109a81e35b4fee4792b51d2ef9d779133e7808302bcb76fd71f2ded38,b6ed5ed9ebfbc13739e34826347f762fba596e4414578f2b1459ded3d2937629
407,2,northeast_expansion_v1,lasius-aphidicola,train,Lasius aphidicola,1032788,9887daea-0a61-4f5a-8169-8c6ad7f14db8,182045595,2714124f84f60b5c68b8a2969015d8bc90afd08f18888531f52a3876c91d3882,021b03f847493c7763cc14fb1454e267033a0d8f3a94ca69203ea1d80b915a14,b72763f6b2c2ce811a341ad4dbfb79df7874ae1e739633b18e7697de7cbbce31
408,2,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,4cda6714-6ac0-4980-8846-b2f7da1d1578,2786565,515a3df8d4f63b800a7164268206e9055421c3c4aed8aad966ba24787d142cd8,e40a6e8bdd9bb40d23e2dcdf4423430020348c7f85b6d729f64bc431305d86e6,b739a0d5ccac3fe855d1b09bb496f016782e451950ba9ecdd0003beabcee5877
409,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,3512a0c8-fc0b-46b6-8453-2f036994f6ec,510054657,9b26aa0f613332bb3af94554e98cd7731cec05479e5fe3650dd8a050f4e0b887,0020db1401d88aeb645a1431dc3a9df98b3789826345bf5060e1bf44d170345b,b760ec555b27376f6f40a8fead5f92ff8f53ff92a7f3bc3438209d7780dd9142
410,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,3be54f07-209c-45d5-b7f7-4618f9300973,455903976,41c5d242e006ac57d43bf4e4c9d3ca914aa36d4619f7b72436c7001f2766c672,94d361c2a2cd7abe01322de9d80b34fcda98f4c3cacc7925289c2718d5bb0a8f,b8601a26965c66bc46a32a20b7d7b74e668b4571b5a97b9aee1ceb04ed79049a
411,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,e98a20ec-c5c0-4605-8211-5abc641b1951,593201413,24c5c8cb0c7f71b229b3ce1683c3a929ee27f8f3ef9eee38cc00e8cfa7f27d3b,0bb92969925d701dd49fc8b9af6674212a15496f9f97113a690b72fc5371e26f,b8730f0a9e724a9eda3acc407dac1f7cf5f78c26b2ebb44a397a216a30f855a0
412,2,northeast_expansion_v1,camponotus-nearcticus,train,Camponotus nearcticus,146942,8152de6b-c066-4bb5-9885-132fead906e2,185499851,cdf0813b50f695724ecd58cede65bbeff96ea273c3d3e77fd8e1ecb9daca8e8a,014ca35d8969e8be57266bf253fc24e47d98f434564076881d84c781b354c09e,b8acab71376679bf925ce3c55851f504826bd4c7461495d433cca925d7fb364e
413,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,9aa2558e-1402-4000-a86e-ed15903d470a,370514838,5c62022000355d55b3365d941d9eea33428c85668515ac6f7185210d19e25e9c,edca8cfd4851b1976264c3f276bdbc16123b213f559a1e075f594a51f6a768c7,b8af05d8c7d87324659e01393c95a645820743a8283809f8cd137cc92768ff79
414,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,923d3a42-bbef-4f07-927f-dd8116fd7061,283800953,215fe6492b7dccdc7714924500f9c5b07430ac82259ecc024b9d4e3afe73530b,36107efeb8d54f0d5c046ba1205c2245962210997c1240383e16d00e27c95724,b8b2d361b31df3067023a84c8ffb80ac159b81aecadd04b74ded032b877a6e76
415,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,8acaaba8-eea1-4103-b779-7bbdfb67bf0e,159240896,36944e3e66b7edad087e0d9c2d1c3ac63dca0534dbe47613dee31ae0c2ac693a,8d9e0a354a5ab1a45d2efa5d08578f48895ce3165bfcdc918a2f1b800a8dae8a,b907c0c6650fa7ff885e8a10e94b045cac4f4177f98f5b1be84683101b636650
416,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,bf509350-ca95-4601-b405-e9cccd2c3f83,384357255,52607ce4e181c0c0f00b02006a554495491496d9a91026a9aa43bb5a1a3362f0,a2ed5441324a93dced3de5b7014fc9465d11b5ebdd323a3dd7c19978c85e691f,b916e60de02d03379e2337057f4ee580c90c0abe50a724bf0a92786a64c95dd2
417,2,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,f99845d1-3979-4164-b76f-e5bd26466075,131921305,0eba02f3f7c80953da98d76cb35a356cc7d1f60855167bd39a2788dd11b7afa0,90557d3c8b4ba6766bfe73b006ce95c354e6b9984e19b639da8c3c9b53ec4e23,b934168273fe0ab76f6cf9e1d9831e0600ea86e847bbe1c17cbaa3096a9f901d
418,2,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,92813973-2db0-41ae-b972-2479b6de1f54,712752192,93ca225d40c5bef3bbfbfabe924bf48eacbabf4988539ba3f5456cc223c310f2,7e2ac230e4fca7db37e2c4dfb71a744ac2225c5a0c55cceb9eb0c9126b695a54,b95e109ef19d3c5c97e9d7b4a9db0220b3e75a2c60e972b0d3658d458fecbfbc
419,2,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,ce3e3539-c300-46d0-bbae-3c296c2d7a5d,29667262,6faac5e4742a21997f85092f08bed31f0c190ee8a19c720f1c88ef98328d9004,9d43db24c871879e23358f22982a07235ec47029943365bd5ee2b43828444991,b9ca134de9dda5e42660ee802caffab622f313aa4773d5d08b15f7ab90837560
420,2,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,3fe45956-3599-4e95-9bcf-13ea7ef5774c,254126789,e683b3a8ea17776e02290efaa1ebcfbdae74446549cb7a4e73107ee206c05581,e338afd6934c10bf5c96455835df6394a93144cd57c9061e1caa5170fe4c1368,ba38e7ad28cd3993a91bb4d47b84e7904d9f3d77aff559e28cbc9bd2ee3e42ee
421,2,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,0e30a762-245e-4441-a25e-7f6089a1d968,207159937,871db34efb1b85c20798fd989c48df3cec8add16b7f0727e6dfae90354796853,7cbe59e9520f2acbe6fdb09a2777154450291e79b1f257ee919028e83bf35fea,bb6d9536a9baa0a94abac4675bda06c5f8711d07f784063ffb7e1bb81527cc53
422,2,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,f9a3d7f8-7767-41ff-97ca-d6c35341155b,332307284,f47cdcd288f2745429aa7e9930a6de05ff2955af408e862fd0f953dce4236251,1ebc8f9ca1f79ac6ff1c1906f75eecad76f76e5f4c17cccd256df333880133f9,bc3d4f321793f2c5d0af5f8de7c0f277e92223ef1526c8c232a384cfbf2877a0
423,2,northeast_expansion_v1,nylanderia-flavipes,development,Nylanderia flavipes,372712,696ea1ba-c7e0-4205-a119-7587c8d64653,178737015,c7f876e70f37a3a2a06eaa2e71b724451472d79ef271ac3668681cb72ad4fb1c,1b6a9c3787ce02b0fa4cd4edf3669dffa458660e74f6bae7fd44c2e6e4e98b7d,bc5d40188d5a983c489efa1ecbc6da64ff0f0779862e87da00d9b218b0b626bb
424,2,northeast_expansion_v1,camponotus-novaeboracensis,train,Camponotus novaeboracensis,143252,63ef807c-928c-499f-8103-c7a2e9bdf1b0,19941729,f123d41207f296e1aecacd911e65780b9a6c17ff4dbb2c786518d38b9fe2acf3,01bd89fa31eb5ccebf309b8eb093548768f89eb31989a01daec6cd94b73381a9,bc88288ab7af6645ac6da81aa60f5cc6cde632c04233f94e2acb66db7c581ea1
425,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,38ee911a-0173-4d60-8268-59cab21dd427,119874564,35df87386cf6c11fa9b4ecd4ef7f6a0ffa06d201aca26a10a7617193d4daab2c,621f29240c894a00d61f1d2001395fdda65b943597fdd6a1926ced082d805cb7,bce7a5b2d980d809487e9314f880873d9e4b25d3c6f836db7fad15964b1d5093
426,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,32d30c5b-4348-4679-a2c8-98bb75a13fcf,507970328,0bff8bf1249181de30e1f27453003fcb2f13d02a37b04916359877b694ad7167,e28ef30d6f42ca89adcfe7b95b995bd1a74743f53c2451dd1f9047e4a424e055,be3586a578b5702c1a772a31b612570cba4b9a4334ed48ec914e2e2b8c30fbf3
427,2,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,6cacd2c0-668e-41cc-bae5-837c0b6482b0,509261630,086fdf2b3249821fb7fcbfcf524ea9fe2ba0d161097758de88856292f484c692,2b7a2b5d09bed0f096d0e5347ad7fc2cc1a5eb248e2e718cf2807cb0213462ad,be6d03d02eefeb9fcf99d7a4e6da5a9de5588ed4877660b6c7263ae48df38f62
428,2,northeast_expansion_v1,ponera-pennsylvanica,development,Ponera pennsylvanica,203419,e48fa0bb-5add-48c8-90eb-ffc402152846,642097366,1292468563c12595f97e82385c840d88a8abd2b76953625bb8e60fc17f52dcbc,0d703977ac0de35f64185e9e97fd0103c282c7826b8086aa546fd8249db9abbf,bef70cf78141473f5db936050c06eafac041ac8718b8a7d26afed5100f964474
429,2,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,a9b36825-bb0b-4299-b6a7-04682c83c754,400437922,1f5695b63fe867f409cf3d8be998502ab34449abd62f4486e5432bbd84abe615,c74708871b8a937c5adc66d33a36c31066a5467b01ff39208ba14554f2c54574,bf8e0f9378004cf1842fa0d0a66cc0f5f62281856549b7fed69a889c81e425d1
430,2,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,7224f1f9-a390-4970-a20b-7315a22c2c6b,576551143,c630fb5f3515d3e870ae35a11f6f09af7b8663db36b50fcb4bcd06d9dd743fbd,89b54ed86fde1d009376b199b1e5f87107244e9c19b094835c7cc6f9100c5b55,bfea00115412b7a75b6e41228a294decade94a852bc98d5c26427bd44fb3de9b
431,2,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,f2620a1f-11ea-496d-b9e5-43867b013be2,686888425,ff45ea403273fea1acfa55a52fbfeb9c583d624988f3bc1e4b51a84263d90923,a3f84cceb73db501fe6df4e1b13d655b22e8f0dfd2ad4b56b0b2c9c50a725f6c,c1ac2496e608f796b8b76c475f45072953048c53f11bcd5a233b37441503041c
